Year,Field-Location,RecId,Source,Pedigree,Replicate,Block,Plot,Range,Pass,"LOCAL_CHECK (Yes, No[Blank])",Plot Length Field (center to center in feet),Alley Length (feet),Row Spacing (inches),Plot Area,Rows/Plot,Packet/Plot,Kernels/Packet,# Seed,Date Planted,Date Harvested,Anthesis [date],Silking [date],Pollen DAP [days],Silk DAP [days],Plant Height [cm],Ear Height [cm],Stand Count [plants],Root Lodging [plants],Stalk Lodging [plants],Grain Moisture [%],Test Weight [lbs/bu],Plot Weight [lbs],Grain Yield [bu/A],"Plot Discarded [enter ""yes"" or ""blank""]",Comments,"Filler [enter ""filler"" or ""blank""]",[add additional measurements here]
2015,ONH2,2673881,14SJWE:PHZ51:06015,PHG80/PHZ51,2,1,263,11,13,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/27/2015,79,81,305,157,65,0,2,22.9,59.1,26.79,217.3012245,,,,
2015,ONH2,2673979,13WJWE:LH185:2604,W10004_0076/LH185,2,1,264,11,14,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/24/2015,75,78,265,117,66,0,0,21.2,56.7,21.89,181.4709283,,,,
2015,ONH2,2673597,13SAJL:NURSE:0187,B73/TX205,2,1,265,11,15,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/27/2015,7/28/2015,81,82,302,172,64,0,0,26.8,53.3,30,231.0294891,,,,
2015,ONH2,2674016,S14 IC-0195,Z022E0048/LH82,2,1,266,11,16,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/23/2015,76,77,224,119,65,0,8,25.3,57.7,25.15,197.6485684,,,,
2015,ONH2,2673762,13SAJL:NURSE:0111,LH74/PHM49,2,1,267,11,17,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/23/2015,76,77,260,132,64,0,0,23.7,60.6,27.4,219.9430193,,,,
2015,ONH2,2673725,14SJWE:PHZ51:12007,LH146HT/PHZ51,2,1,268,11,18,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/23/2015,75,77,267,134,65,0,0,19.5,61,25.82,218.6689906,,,,
2015,ONH2,2673805,S14 IC-0034,M0024/LH82,2,1,269,11,19,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/22/2015,75,76,265,129,64,0,8,22.3,57.9,23.5,192.0984953,,,,
2015,ONH2,2673874,13SAJL:NURSE:0147,PHG39/PHN82,2,1,270,11,20,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,270,123,64,0,0,25.7,60.9,35.14,274.6791234,,,,
2015,ONH2,2673773,WISN14/44087,LH82_PHG47-18/PHB47,2,1,271,11,21,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/18/2015,71,72,238,122,64,0,15,21.9,57.6,22.64,186.0212414,,,,
2015,ONH2,2673679,S14 CR-0256,CG60/CG111,2,1,272,11,22,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/14/2015,7/15/2015,68,69,237,129,64,0,1,14.4,61.7,21.31,191.907654,,,,
2015,ONH2,2673853,WISN14/44075,PH207_PHG47-1/PHB47,2,1,273,11,23,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/15/2015,7/20/2015,69,74,281,142,66,0,0,19.6,58,26.32,222.6265804,,,,
2015,ONH2,2673703,WISN14/44131,GEMN-0144/PHB47,2,1,274,11,24,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/23/2015,7/24/2015,77,78,298,130,62,0,0,25.5,57.4,30.14,236.2297567,,,,
2015,ONH2,2673552,14SJWE:PHZ51:03004,A672/PHZ51,2,1,275,11,25,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/23/2015,7/27/2015,77,81,277,147,65,0,2,18.4,60.2,20.49,175.9005507,,,,
2015,ONH2,2673957,14SJWE:PHZ51:26022,SD101/PHZ51,2,2,276,12,25,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/24/2015,78,78,294,158,63,0,16,22,61.4,21.59,177.1667943,,,,
2015,ONH2,2673758,WISN14/43031,LH61/PHB47,2,2,277,12,24,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/16/2015,7/20/2015,70,74,251,131,63,0,2,22.2,,21.71,177.6947114,,,,
2015,ONH2,2673593,13SAJL:NURSE:0165,B73/PHN82,2,2,278,12,23,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/26/2015,7/27/2015,80,81,272,160,67,0,0,27.7,58,33.55,255.1913231,,,,
2015,ONH2,2673634,S14 CR-0286,CG118/CG44,2,2,279,12,22,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/14/2015,7/15/2015,68,69,250,100,65,0,0,14.4,58.4,17.71,159.4877781,,,,
2015,ONH2,2673579,13SAJL:NURSE:0011,B37/C103,2,2,280,12,21,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/30/2015,79,84,295,149,69,0,0,27.6,57.4,30.93,235.5882185,,,,
2015,ONH2,2673554,S14 IC-0009,A679/LH82,2,2,281,12,20,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/20/2015,76,74,230,115,64,0,5,21.1,59.9,26.59,220.7142749,,,,
2015,ONH2,2673828,WISN14/43238,MO44_LH145_0138/PHB47,2,2,282,12,19,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/22/2015,71,76,266,102,63,0,0,20.7,61.1,23.28,194.2187905,,,,
2015,ONH2,2673818,S14 IC-0127,M0118/LH82,2,2,283,12,18,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/21/2015,76,75,255,131,64,0,7,22.7,58.7,27.95,227.2984049,,,,
2015,ONH2,2673843,WISN14/43311,NYH-244/PHB47,2,2,284,12,17,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/20/2015,7/18/2015,74,72,265,159,64,0,26,20.4,61.1,23.61,197.7170567,,,,
2015,ONH2,2673760,13SAJL:NURSE:0137,LH74/PHG35,2,2,285,12,16,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,250,111,65,0,1,21.1,60.6,23.28,193.2391245,,,,
2015,ONH2,2673925,WISN14/43821,PHN11_PHW65_0323/PHB47,2,2,286,12,15,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/25/2015,79,79,278,122,64,0,2,22.5,58.9,23.81,194.1315758,,,,
2015,ONH2,2673572,13SAJL:NURSE:0005,B14A/C103,2,2,287,12,14,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/26/2015,8/3/2015,80,88,312,165,63,0,0,27.5,56.6,17.41,132.791984,,,,
2015,ONH2,2673988,14SJWE:PHZ51:25034,W10004_0227/PHZ51,2,2,288,12,13,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/16/2015,79,70,294,142,63,0,2,20.7,60.2,21.69,180.9538473,,,,
2015,ONH2,2673756,CS14-ISO195-240-X-POL-G8,LH61/LH195,2,2,289,12,12,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,233,104,52,0,0,23.4,60,21.59,173.9868774,,,,
2015,ONH2,2673860,WISN14/44059,PH207_PHG47-2/PHB47,2,2,290,12,11,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/20/2015,71,74,235,116,65,0,0,21.3,57.7,22.51,186.3739927,,,,
2015,ONH2,2673542,14SJWE:PHZ51:07008,A634/PHZ51,2,2,291,12,10,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/25/2015,78,79,234,158,64,0,6,18.9,60.2,24.07,205.3676466,,,,
2015,ONH2,2673933,14SJWE:PHZ51:25003,PHR25/PHZ51,2,2,292,12,9,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/22/2015,75,76,263,149,64,0,0,16,62.2,21.75,192.2089602,,,,
2015,ONH2,2673868,14SJWE:PHZ51:05016,PHB47/PHZ51,2,2,293,12,8,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/22/2015,79,76,275,143,64,0,0,18.2,59.6,24.78,213.2503181,,,,
2015,ONH2,2674023,S14 IC-0209,Z022E0108/LH82,2,2,294,12,7,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/23/2015,71,77,237,100,57,0,0,20.7,58.6,20.73,172.944825,,,,
2015,ONH2,2673926,13WJWE:LH198:3538,PHN11_PHW65_0359/LH198,2,2,295,12,6,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,244,116,64,0,0,23.4,59.8,22.58,181.9649695,,,,
2015,ONH2,2673795,LOCAL_CHECK_4,P0094,2,2,296,12,5,Yes,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/24/2015,79,78,260,118,64,0,0,20.4,59,26.9,225.2684805,,,,
2015,ONH2,2673867,S14 IC-0166,PHB47/LH82,2,2,297,12,4,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/21/2015,76,75,237,120,64,0,1,20,59,20.42,171.862374,,,,
2015,ONH2,2673738,S14 CR-0303,LH198/CGR01,2,2,298,12,3,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/24/2015,79,78,266,127,64,0,0,21.4,61.5,26.68,220.619275,,,,
2015,ONH2,2674019,S14 IC-0200,Z022E0072/LH82,2,2,299,12,2,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/20/2015,75,74,230,111,63,0,0,19.4,59.4,20.35,172.557777,,,,
2015,ONH2,2673707,14SJWE:PHZ51:14043,GEMS-0146/PHZ51,2,2,300,12,1,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/26/2015,7/27/2015,80,81,294,171,63,0,0,20.7,60.2,23.85,198.9741475,,,,
2015,ONH2,2673898,13WJWE:LH185:2229,M0143/LH185,2,3,301,13,1,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/23/2015,7/25/2015,77,79,249,130,62,0,0,24.4,57.1,23.79,189.2131516,,,,
2015,ONH2,2673929,14SJWE:PHZ51:08013,PHN82/PHZ51,2,3,302,13,2,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/25/2015,79,79,263,127,63,0,0,22,60.2,27.05,221.9713657,,,,
2015,ONH2,2673648,S14 IC-0017,CG119/LH82,2,3,303,13,3,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/18/2015,7/19/2015,72,73,216,112,64,0,0,17,62.2,20.1,175.5129766,,,,
2015,ONH2,2673764,13SAJL:NURSE:0161,LH74/PHN82,2,3,304,13,4,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/25/2015,79,79,261,133,64,0,0,22,59.4,24.36,199.8973186,,,,
2015,ONH2,2673651,S14 IC-0018,CG120/LH82,2,3,305,13,5,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/20/2015,75,74,221,110,52,0,0,18.3,60.9,20.61,177.1475418,,,,
2015,ONH2,2673856,WISN14/44105,PH207_PHG47-13/PHB47,2,3,306,13,6,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/22/2015,75,76,282,137,63,0,0,16.8,59.4,23.59,206.4839735,,,,
2015,ONH2,2673930,WISN14/43763,PHP02/PHB47,2,3,307,13,7,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/18/2015,7/21/2015,72,75,263,120,64,0,2,19.9,58.8,24.34,205.1106316,,,,
2015,ONH2,2673949,CS14-ISO195-013-X-POL-G8,PHZ51/LH195,2,3,308,13,8,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/29/2015,7/30/2015,83,84,280,134,64,0,3,25,59.6,23.04,181.7936963,,,,
2015,ONH2,2673636,S14 CR-0301,CG118/CGR01,2,3,309,13,9,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/15/2015,7/18/2015,69,72,224,103,64,0,0,16.4,61.1,24.1,211.9621919,,,,
2015,ONH2,2673546,S14 IC-0007,A641/LH82,2,3,310,13,10,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/18/2015,71,72,212,112,65,0,13,18,61,21.2,182.887825,,,,
2015,ONH2,2673658,WISN14/43471,CG122/PHB47,2,3,311,13,11,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/18/2015,7/19/2015,72,73,248,120,62,0,0,15.8,61.6,22.38,198.2472883,,,,
2015,ONH2,2673889,14SJWE:PHZ51:07014,PHKE6/PHZ51,2,3,312,13,12,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/23/2015,78,77,264,125,62,0,0,18.4,61.2,26.54,227.8379997,,,,
2015,ONH2,2673752,CS14-ISO195-217-X-POL-G8,LH57/LH195,2,3,313,13,13,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/26/2015,7/26/2015,80,80,241,115,58,0,4,24.9,57.6,19.72,155.8051933,,,,
2015,ONH2,2673746,WISN14/43513,LH38/PHB47,2,3,314,13,14,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/22/2015,75,76,237,108,63,0,1,21.4,57.5,20.95,173.2373993,,,,
2015,ONH2,2673701,13SAJL:NURSE:0071,F42/OH43,2,3,315,13,15,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,275,133,65,0,0,30,55.4,27.43,202.0035164,,,,
2015,ONH2,2673854,WISN14/43987,PH207_PHG47-11/PHB47,2,3,316,13,16,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/20/2015,71,74,241,119,65,0,0,19.8,58.7,21.08,177.8607244,,,,
2015,ONH2,2673665,WISN14/43485,CG127/PHB47,2,3,317,13,17,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/20/2015,71,74,278,135,64,0,0,20.5,58.2,23.24,194.3740726,,,,
2015,ONH2,2674026,13WJWE:LH185:2859,Z022E0121/LH185,2,3,318,13,18,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/23/2015,76,77,290,129,64,0,0,21.6,57.2,28.79,237.4612827,,,,
2015,ONH2,2673570,S14 IC-0078,B111/LH82,2,3,319,13,19,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/18/2015,7/21/2015,72,75,223,105,64,0,2,25.1,58.1,24.93,196.4441852,,,,
2015,ONH2,2673575,S14 IC-0079,B14A/LH82,2,3,320,13,20,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/23/2015,76,77,259,130,64,0,4,22.3,58.5,26.12,213.5154339,,,,
2015,ONH2,2673978,14SJWE:PHZ51:24031,W10004_0032/PHZ51,2,3,321,13,21,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/23/2015,76,77,255,127,64,0,12,19.5,63,24.36,206.3042839,,,,
2015,ONH2,2673728,S14 CR-0075,CG60/LH162,2,3,322,13,22,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/15/2015,7/15/2015,69,69,225,119,67,0,31,14.8,62.6,18.38,164.7480124,,,,
2015,ONH2,2673720,S14 IC-0090,LH145/LH82,2,3,323,13,23,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/23/2015,76,77,283,122,64,0,7,17.4,62.6,26.1,226.806573,,,,
2015,ONH2,2674009,WISN14/44306,W10008_0092/PHB47,2,3,324,13,24,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/23/2015,75,77,255,115,64,0,2,23.6,58.1,18.37,147.6514094,,,,
2015,ONH2,2673893,13WJWE:LH185:2466,PHN11_LH145_0028/LH185,2,3,325,13,25,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/21/2015,71,75,206,123,64,0,0,19.7,60.7,22.49,189.9940859,,,,
2015,ONH2,2673963,14FG0032,TX303/LH82,2,4,326,14,25,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/29/2015,7/31/2015,83,85,305,165,65,0,6,29.8,54.6,24.87,183.6741249,,,,
2015,ONH2,2673807,S14 IC-0103,M0030/LH82,2,4,327,14,24,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/23/2015,78,77,250,130,65,0,0,20.2,59.8,24.01,201.5719668,,,,
2015,ONH2,2673607,S14 IC-0012,CG104/LH82,2,4,328,14,23,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/16/2015,7/18/2015,70,72,237,158,64,0,12,16.6,60.5,21.57,189.2567063,,,,
2015,ONH2,2673847,WISN14/43321,NYH-258/PHB47,2,4,329,14,22,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/23/2015,71,77,269,124,63,0,6,20.1,62,24.12,202.7492072,,,,
2015,ONH2,2673663,14SJWE:PHZ51:19003,CG125/PHZ51,2,4,330,14,21,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/20/2015,71,74,255,125,63,0,0,15.8,61.3,23.37,207.0169405,,,,
2015,ONH2,2673939,S14 IC-0307,PHV63/LH82,2,4,331,14,20,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/24/2015,79,78,212,76,61,0,1,21.4,60.2,22.64,187.2121584,,,,
2015,ONH2,2673885,S14 IC-0043,PHJ40/LH82,2,4,332,14,19,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/18/2015,7/19/2015,72,73,226,122,63,0,2,20.3,61.8,24.01,201.3193703,,,,
2015,ONH2,2673912,13WJWE:LH185:2104,M0357/LH185,2,4,333,14,18,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/24/2015,79,78,244,132,65,0,1,24.6,57.5,27.62,219.0938071,,,,
2015,ONH2,2673681,WISN14/43490,CG60/PHB47,2,4,334,14,17,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/19/2015,71,73,241,120,64,0,2,18,60.9,21.3,183.7505035,,,,
2015,ONH2,2674006,WISN14/44297,W10008_0063/PHB47,2,4,335,14,16,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/25/2015,76,79,235,130,64,0,12,23.5,60.1,20.75,166.9992874,,,,
2015,ONH2,2673924,CS14-ISO195-068-X-POL-G8,PHN11_PHW65_0323/LH195,2,4,336,14,15,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/27/2015,7/29/2015,81,83,271,114,64,0,0,28.2,57,26.32,198.8132895,,,,
2015,ONH2,2673638,S14 CR-0319,CG118/CGR03,2,4,337,14,14,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/16/2015,7/18/2015,70,72,262,139,64,0,0,18.1,61,24.54,211.443112,,,,
2015,ONH2,2673614,14SJWE:PHZ51:17004,CG106/PHZ51,2,4,338,14,13,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/18/2015,7/23/2015,72,77,269,133,63,0,1,16.8,61.7,18.53,162.1936426,,,,
2015,ONH2,2673814,14SJWE:PHZ51:11021,M0083/PHZ51,2,4,339,14,12,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/24/2015,79,78,277,142,63,0,1,18.4,60.6,23.83,204.5734564,,,,
2015,ONH2,2673699,13SAJL:NURSE:0045,F42/MO17,2,4,340,14,11,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/25/2015,79,79,260,135,63,0,0,26,57.4,30.12,234.4886191,,,,
2015,ONH2,2673953,S14 IC-0180,SD101/LH82,2,4,341,14,10,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/23/2015,75,77,217,110,64,0,11,20.1,59.8,16.51,138.7806555,,,,
2015,ONH2,2673941,13SAJL:NURSE:0131,PHW52/PHG35,2,4,342,14,9,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/25/2015,79,79,261,135,64,0,0,21.9,60.6,26.79,220.119658,,,,
2015,ONH2,2674004,WISN14/44286,W10008_0037/PHB47,2,4,343,14,8,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/20/2015,7/21/2015,74,75,235,128,63,0,0,21.1,59.2,20.17,167.424104,,,,
2015,ONH2,2673811,S14 IC-0112,M0052/LH82,2,4,344,14,7,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/24/2015,78,78,228,120,64,0,0,23.6,57.3,27.4,220.2312802,,,,
2015,ONH2,2673600,14FG0048,B97/PHB47,2,4,345,14,6,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/23/2015,75,77,260,118,63,0,2,19.8,60,24.56,207.2229312,,,,
2015,ONH2,2673550,S14 IC-0008,A672/LH82,2,4,346,14,5,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/24/2015,79,78,224,118,64,0,22,19.3,59.2,17.13,145.4340102,,,,
2015,ONH2,2674024,14SJWE:PHZ51:09026,Z022E0110/PHZ51,2,4,347,14,4,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/25/2015,78,79,272,128,64,0,0,21.5,58.7,23.5,194.0763433,,,,
2015,ONH2,2673715,14SJWE:PHZ51:23031,GEMS-0162/PHZ51,2,4,348,14,3,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/26/2015,7/28/2015,80,82,303,145,66,0,0,23.3,59,27.54,222.2257506,,,,
2015,ONH2,2673548,14SJWE:PHZ51:16001,A641/PHZ51,2,4,349,14,2,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/21/2015,76,75,265,132,60,0,16,15.1,60,13.89,124.0637825,,,,
2015,ONH2,2673990,14SJWE:PHZ51:26032,W10004_0248/PHZ51,2,4,350,14,1,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/25/2015,78,79,273,147,63,0,0,17.4,61.4,22.09,191.9600459,,,,
2015,ONH2,2673740,14SJWE:PHZ51:04022,LH198/PHZ51,2,5,351,15,1,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,290,140,64,0,0,19.1,61,21.25,180.8600047,,,,
2015,ONH2,2673985,S14 IC-0375,W10004_0216/LH82,2,5,352,15,2,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/23/2015,78,77,245,122,66,0,1,21.9,59.2,24.69,202.8650376,,,,
2015,ONH2,2673927,WISN14/43822,PHN11_PHW65_0359/PHB47,2,5,353,15,3,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/22/2015,76,76,242,103,64,0,0,21,59.6,23.96,199.1356367,,,,
2015,ONH2,2673640,S14 IC-0016,CG118/LH82,2,5,354,15,4,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/16/2015,7/18/2015,70,72,218,92,64,0,0,18.3,60.5,22.95,197.2603631,,,,
2015,ONH2,2673992,WISN14/44250,W10005_0029/PHB47,2,5,355,15,5,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/18/2015,7/22/2015,72,76,268,150,64,0,0,18.9,61,23.19,197.8593986,,,,
2015,ONH2,2674021,14SJWE:PHZ51:15016,Z022E0095/PHZ51,2,5,356,15,6,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,284,132,64,0,1,24.4,59.4,27.43,218.1637977,,,,
2015,ONH2,2673627,S14 IC-0015,CG108/LH82,2,5,357,15,7,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/18/2015,71,72,218,118,64,0,0,19.9,58.2,20.8,175.2794222,,,,
2015,ONH2,2673722,14SJWE:PHZ51:11010,LH145/PHZ51,2,5,358,15,8,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/25/2015,78,79,297,155,63,0,0,19.6,62.3,24.36,206.0480053,,,,
2015,ONH2,2673793,LOCAL_CHECK_3,P0216,2,5,359,15,9,Yes,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/20/2015,76,74,243,109,64,0,0,18.2,60.2,25.9,222.8887505,,,,
2015,ONH2,2673544,S14 IC-0006,A635/LH82,2,5,360,15,10,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/23/2015,7/23/2015,77,77,210,97,64,0,0,17.7,61.9,21.49,186.0678471,,,,
2015,ONH2,2673799,CS14-ISO195-165-X-POL-G8,M0001/LH195,2,5,361,15,11,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/27/2015,7/29/2015,81,83,226,120,57,0,2,24.2,59.8,23.79,189.7137154,,,,
2015,ONH2,2673619,S14 CR-0275,CG108/CG111,2,5,362,15,12,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/14/2015,7/14/2015,68,68,245,135,65,0,0,14.2,59.1,20.52,185.2250523,,,,
2015,ONH2,2673734,CS14-BISO-13-X-POL-TL7,LH195/TX777,2,5,363,15,13,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/28/2015,7/26/2015,82,80,273,129,65,0,0,21.8,61.5,25.88,212.9149255,,,,
2015,ONH2,2673655,S14 IC-0019,CG121/LH82,2,5,364,15,14,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/17/2015,7/19/2015,71,73,200,108,63,0,2,16.2,60.2,20.45,180.2903214,,,,
2015,ONH2,2674010,WISN14/44309,W10008_0099/PHB47,2,5,365,15,15,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/23/2015,75,77,275,135,64,0,1,21.1,61.5,24.05,199.6306247,,,,
2015,ONH2,2673830,WISN14/43134,MO44_PHG47_0072/PHB47,2,5,366,15,16,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/22/2015,7/23/2015,76,77,262,129,64,0,0,19.4,60.9,22.22,188.4144376,,,,
2015,ONH2,2673669,S13 CR-0339,CG44/CG110,2,5,367,15,17,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/16/2015,7/18/2015,70,72,217,129,64,0,0,16.2,61.8,22.18,195.5422654,,,,
2015,ONH2,2673909,WISN14/43205,PHN11_PHG47_0023/PHB47,2,5,368,15,18,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/21/2015,7/23/2015,75,77,259,112,63,0,1,19.5,59.5,22.75,192.6692307,,,,
2015,ONH2,2674015,13SAJL:NURSE:0041,WF9/MO17,2,5,369,15,19,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/24/2015,7/30/2015,78,84,302,149,64,0,0,26,55.4,27.67,215.4150097,,,,
2015,ONH2,2673602,S14 CR-0250,CG102/CG60,2,5,370,15,20,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/15/2015,7/16/2015,69,70,262,130,65,0,8,14.4,62,17.1,153.9944103,,,,
2015,ONH2,2673625,S14 CR-0085,CG108/LH162,2,5,371,15,21,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/13/2015,7/14/2015,67,68,227,120,64,0,14,14.3,59.8,14.77,133.1669335,,,,
2015,ONH2,2673577,13SAJL:NURSE:0051,B14A/OH43,2,5,372,15,22,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,280,152,64,0,0,23,57.2,18.99,153.8334471,,,,
2015,ONH2,2673966,14SJWE:PHZ51:20044,TX714/PHZ51,2,5,373,15,23,,20,3,30,87.5,,,,50,5/7/2015,10/12/2015,7/25/2015,7/26/2015,79,80,284,164,65,0,0,20.3,59.9,20.46,171.5532827,,,,
